"TICKET_ID","OPEN_DATE_KEY","CLOSE_DATE_KEY","CATEGORY_KEY","AGENT_KEY","DEPARTMENT_KEY","PRIORITY_KEY","STATUS_KEY","IMPACT_KEY","RESOLUTION_HOURS","SLA_HOURS","USER_FEEDBACK_RATING","SLA_BREACHED"
"TCKT002124",20250407,20250410,20,4,2,4,1,1,70.83,12,2.8,1
"TCKT002125",20250510,20250516,2,2,5,3,1,1,127.67,1,4.2,1
"TCKT002126",20250504,20250504,10,2,1,4,3,2,4.39,2,1.7,1
"TCKT002127",20250930,20251003,18,1,8,3,3,3,68.28,72,1.3,0
"TCKT002128",20250202,20250203,15,6,4,3,3,1,5.16,8,2.3,0
"TCKT002129",20250205,20250206,15,6,4,2,1,2,19.25,8,1.5,1
"TCKT002130",20250407,20250407,2,2,1,3,3,3,2.53,1,2.1,1
"TCKT002131",20250423,20250424,7,6,3,3,3,1,22.66,2,4.5,1
"TCKT002132",20250216,20250216,4,3,2,3,3,3,6.11,4,3.1,1
"TCKT002133",20250912,20250913,1,1,6,4,1,2,3.91,1,4.4,1
"TCKT002134",20250207,20250208,17,4,4,2,1,2,22.65,8,4.5,1
"TCKT002135",20250201,20250202,9,7,1,1,1,1,3.06,24,3.5,0
"TCKT002136",20250315,20250318,14,1,2,3,1,3,76.36,48,2.7,1
"TCKT002137",20251110,20251111,9,7,7,2,3,2,35.67,24,4.9,1
"TCKT002138",20250401,20250401,18,1,6,1,3,3,0.71,72,3.5,0
"TCKT002139",20250519,20250519,9,7,7,3,3,2,1.27,24,1.3,0
"TCKT002140",20250520,20250520,4,3,3,3,3,2,1.6,4,3.4,0
"TCKT002141",20250204,20250205,4,3,3,3,1,1,22.56,4,4.6,1
"TCKT002142",20250225,20250301,1,1,1,1,1,1,95.81,1,1.9,1
"TCKT002143",20250807,20250809,18,1,4,1,1,3,45.3,72,1.1,0
"TCKT002144",20250907,20250908,16,7,6,1,3,3,12.02,12,3,1
"TCKT002145",20250212,20250213,16,7,4,4,1,2,15.96,12,4,1
"TCKT002146",20250530,20250531,16,7,2,4,1,1,14.92,12,2.3,1
"TCKT002147",20250319,20250323,13,5,5,2,1,2,87.94,48,4.4,1
"TCKT002148",20250507,20250508,13,5,6,2,3,1,18.49,48,3.6,0
"TCKT002149",20250801,0,13,5,7,2,5,2,,48,,0
"TCKT002150",20250502,20250506,3,3,1,1,3,1,96.64,1,1.7,1
"TCKT002151",20250630,20250702,10,2,7,4,1,2,46.33,2,2.3,1
"TCKT002152",20251015,20251017,8,2,7,2,1,2,40.62,72,1.7,0
"TCKT002153",20250927,20250927,17,4,6,3,3,3,1.72,8,3.3,0
"TCKT002154",20250317,20250317,2,2,4,3,1,1,1.55,1,4.8,1
"TCKT002155",20251021,20251021,5,4,6,1,1,1,1.58,4,2.8,0
"TCKT002156",20250210,20250211,20,4,7,1,1,2,1.54,12,4.1,0
"TCKT002157",20251103,20251104,17,4,6,1,1,2,26.91,8,2,1
"TCKT002158",20250720,20250724,20,4,4,2,1,3,81.83,12,2.2,1
"TCKT002159",20250511,20250511,7,6,2,1,3,3,1.7,2,1.4,0
"TCKT002160",20250321,20250321,18,1,6,1,1,1,1.58,72,3.7,0
"TCKT002161",20250817,20250817,18,1,2,3,3,2,1.57,72,4.8,0
"TCKT002162",20250424,20250425,12,3,6,2,1,1,25.67,2,4.7,1
"TCKT002163",20250511,20250512,10,2,5,3,1,2,4.67,2,2.4,1
"TCKT002164",20251110,20251110,7,6,3,4,3,2,4.35,2,1.7,1
"TCKT002165",20251027,20251027,17,4,2,2,1,1,2,8,2.8,0
"TCKT002166",20250429,20250429,2,2,5,3,1,3,1.48,1,3,1
"TCKT002167",20250304,20250304,20,4,2,3,1,3,3.99,12,1.4,0
"TCKT002168",20250708,20250708,9,7,4,4,1,3,0.8,24,3.2,0
"TCKT002169",20250906,20250910,3,3,8,2,3,2,98.33,1,3.5,1
"TCKT002170",20250222,20250223,8,2,7,3,1,1,12.29,72,3.6,0
"TCKT002171",20251107,0,9,7,7,2,6,1,,24,,0
"TCKT002172",20250507,20250507,7,6,6,2,3,3,1.61,2,2.1,0
"TCKT002173",20250922,0,10,2,6,2,2,3,,2,,0
"TCKT002174",20250926,20250926,10,2,7,1,1,1,1.33,2,1.1,0
"TCKT002175",20250302,20250303,9,7,5,3,3,1,6.61,24,4.5,0
"TCKT002176",20250109,20250109,7,6,2,3,1,2,6.44,2,2.2,1
"TCKT002177",20250301,0,5,4,8,2,2,1,,4,,0
"TCKT002178",20250317,0,13,5,8,4,6,1,,48,,0
"TCKT002179",20250413,20250413,9,7,7,4,1,3,6.11,24,4.6,0
"TCKT002180",20250908,20250911,19,6,3,3,3,3,72.82,4,4.8,1
"TCKT002181",20251017,20251018,18,1,4,3,3,2,29.58,72,3.1,0
"TCKT002182",20250621,20250625,8,2,6,1,1,1,83.75,72,3.2,1
"TCKT002183",20250805,0,16,7,1,4,4,3,,12,,0
"TCKT002184",20250803,0,13,5,1,4,2,3,,48,,0
"TCKT002185",20250709,0,7,6,8,1,6,2,,2,,0
"TCKT002186",20250505,20250511,18,1,2,3,1,2,130.56,72,3.4,1
"TCKT002187",20251030,20251030,5,4,1,1,1,2,5.45,4,2.5,1
"TCKT002188",20250630,20250704,19,6,5,4,1,3,84.88,4,2.1,1
"TCKT002189",20251008,20251008,17,4,7,1,1,3,5.15,8,1.7,0
"TCKT002190",20250706,20250711,8,2,5,1,1,2,126.88,72,1.2,1
"TCKT002191",20250903,20250905,4,3,2,4,1,3,55.55,4,1.7,1
"TCKT002192",20251020,20251023,17,4,3,2,3,3,81.5,8,2.8,1
"TCKT002193",20250902,20250903,20,4,4,4,1,2,10.89,12,2,0
"TCKT002194",20251126,20251128,3,3,2,1,1,1,40.9,1,1.8,1
"TCKT002195",20250417,20250418,19,6,3,4,1,1,22.5,4,1.6,1
"TCKT002196",20251124,20251125,6,5,3,1,3,1,30.34,24,1.2,1
"TCKT002197",20250408,20250408,18,1,5,2,3,2,2.65,72,2.4,0
"TCKT002198",20250916,0,1,1,4,2,5,3,,1,,0
"TCKT002199",20250312,20250312,10,2,5,3,3,3,14.35,2,3.7,1
"TCKT002200",20250524,20250524,2,2,2,4,3,1,5.96,1,1.8,1
"TCKT002201",20250831,20250903,7,6,6,1,3,2,79.83,2,4.3,1
"TCKT002202",20250922,20250922,15,6,4,4,1,1,3.87,8,1.5,0
"TCKT002203",20250526,20250528,9,7,8,3,3,2,41.05,24,2.5,1
"TCKT002204",20250708,20250711,4,3,5,2,1,1,77.95,4,3.7,1
"TCKT002205",20250605,20250606,12,3,4,3,1,2,22.19,2,1.2,1
"TCKT002206",20250214,20250214,1,1,1,3,1,2,17.09,1,2.2,1
"TCKT002207",20250207,20250208,2,2,6,1,1,2,10.13,1,3.3,1
"TCKT002208",20250130,20250131,18,1,2,4,1,1,16.42,72,3.6,0
"TCKT002209",20250629,20250629,18,1,3,4,1,1,14.94,72,4.9,0
"TCKT002210",20250902,20250902,9,7,1,4,1,2,5.17,24,2.7,0
"TCKT002211",20250327,20250402,14,1,5,2,1,1,141.45,48,1.7,1
"TCKT002212",20250818,0,17,4,5,3,4,2,,8,,0
"TCKT002213",20251109,20251109,4,3,2,2,3,2,6.5,4,4.8,1
"TCKT002214",20250312,20250312,20,4,7,1,3,2,9.2,12,4.6,0
"TCKT002215",20250315,20250315,11,7,7,1,3,2,9.78,8,3.4,1
"TCKT002216",20250522,20250523,13,5,2,3,3,1,44.44,48,4.9,0
"TCKT002217",20250717,20250719,5,4,2,1,1,1,47.55,4,3,1
"TCKT002218",20250523,20250523,4,3,3,4,3,3,0.96,4,2.2,0
"TCKT002219",20250617,20250617,12,3,6,3,3,2,5.75,2,5,1
"TCKT002220",20250204,20250204,2,2,6,2,1,2,9.02,1,1.7,1
"TCKT002221",20250308,20250308,16,7,4,4,3,2,4.74,12,3,0
"TCKT002222",20250504,20250504,10,2,6,2,3,1,0.77,2,1.5,0
"TCKT002223",20250614,20250615,4,3,3,3,1,3,36.82,4,1.8,1
"TCKT002224",20250114,20250114,6,5,4,4,3,1,1.62,24,4.7,0
"TCKT002225",20250625,20250625,8,2,2,2,3,1,6.49,72,3.3,0
"TCKT002226",20250317,20250318,14,1,7,3,3,2,3.59,48,4.9,0
"TCKT002227",20251031,20251101,4,3,6,2,1,3,30.64,4,1.8,1
"TCKT002228",20250216,20250217,7,6,1,2,3,2,13.69,2,3.5,1
"TCKT002229",20250526,20250526,11,7,1,3,1,2,2.47,8,1.2,0
"TCKT002230",20250108,20250110,13,5,8,4,3,1,46.41,48,3,0
"TCKT002231",20251019,20251019,14,1,6,1,1,1,11.51,48,2.9,0
"TCKT002232",20250301,20250301,11,7,4,2,3,2,3.59,8,3.6,0
"TCKT002233",20250918,20250919,5,4,3,1,1,1,4.41,4,4.6,1
"TCKT002234",20251031,20251031,6,5,7,4,1,1,1.87,24,4.3,0
"TCKT002235",20251111,20251111,1,1,4,2,1,1,3.13,1,1.5,1
"TCKT002236",20250219,0,4,3,6,1,5,2,,4,,0
"TCKT002237",20250813,0,3,3,5,3,5,3,,1,,0
"TCKT002238",20250925,20250927,10,2,7,4,3,1,43.8,2,2.3,1
"TCKT002239",20250524,20250528,4,3,6,1,1,2,101.69,4,1.2,1
"TCKT002240",20250907,20250908,14,1,5,4,1,2,15.5,48,2.1,0
"TCKT002241",20250515,20250518,2,2,2,4,1,1,62.14,1,2,1
"TCKT002242",20251009,20251012,13,5,5,4,3,2,72.52,48,2.5,1
"TCKT002243",20250612,20250613,10,2,3,2,3,3,12.1,2,1.9,1
"TCKT002244",20250806,20250808,12,3,8,1,3,1,44.46,2,4.5,1
"TCKT002245",20250210,0,18,1,1,4,4,3,,72,,0
"TCKT002246",20250423,20250423,20,4,6,4,1,2,15.71,12,4.3,1
"TCKT002247",20250423,20250424,14,1,7,4,1,2,6.43,48,3.9,0
"TCKT002248",20250112,20250113,11,7,4,2,3,2,36.12,8,4,1
"TCKT002249",20250503,20250504,6,5,7,2,3,2,20.41,24,4,0
"TCKT002250",20250703,20250703,20,4,3,2,3,1,4.79,12,3.7,0
"TCKT002251",20251115,20251115,1,1,1,2,1,2,6.61,1,1.2,1
"TCKT002252",20250608,20250608,4,3,4,1,3,2,0.74,4,2.3,0
"TCKT002253",20250912,20250912,9,7,7,4,1,2,2.19,24,2.3,0
"TCKT002254",20250611,20250611,4,3,6,2,1,3,0.72,4,1.3,0
"TCKT002255",20250318,20250320,8,2,1,4,1,1,44.69,72,4.5,0
"TCKT002256",20250128,20250130,4,3,4,3,1,2,39.64,4,2.8,1
"TCKT002257",20250714,0,5,4,2,4,6,2,,4,,0
"TCKT002258",20250301,20250301,8,2,6,1,1,2,4.48,72,1.8,0
"TCKT002259",20250711,20250716,6,5,5,1,3,1,116,24,2.1,1
"TCKT002260",20250222,0,6,5,7,4,4,2,,24,,0
"TCKT002261",20250928,0,10,2,2,3,6,3,,2,,0
"TCKT002262",20251002,20251003,10,2,2,4,3,3,16.58,2,2.4,1
"TCKT002263",20250201,20250203,1,1,2,2,3,3,56,1,4.6,1
"TCKT002264",20250702,20250702,1,1,2,1,1,2,3.25,1,1.9,1
"TCKT002265",20250113,20250113,11,7,2,3,3,1,7.73,8,2,0
"TCKT002266",20250214,20250214,10,2,4,2,3,2,13.5,2,4,1
"TCKT002267",20250422,20250423,9,7,2,3,3,3,21.99,24,2.7,0
"TCKT002268",20250514,20250515,8,2,1,1,1,3,16.36,72,1.3,0
"TCKT002269",20251005,20251006,17,4,6,1,3,1,19.22,8,1.8,1
"TCKT002270",20250218,0,12,3,1,3,5,3,,2,,0
"TCKT002271",20250426,20250426,12,3,4,1,3,1,6.2,2,1.9,1
"TCKT002272",20250306,20250307,14,1,3,4,1,2,36.52,48,1.8,0
"TCKT002273",20250825,20250825,2,2,2,2,1,3,0.78,1,4,0
"TCKT002274",20250906,20250909,7,6,5,3,1,1,54.34,2,1.5,1
"TCKT002275",20251109,20251110,15,6,1,2,3,3,16.34,8,3.9,1
"TCKT002276",20250819,20250820,16,7,4,3,1,2,30.77,12,4.7,1
"TCKT002277",20250210,20250211,11,7,1,1,3,1,15.72,8,3.5,1
"TCKT002278",20250331,0,7,6,3,2,2,3,,2,,0
"TCKT002279",20250421,20250422,7,6,3,4,3,1,14.61,2,2.2,1
"TCKT002280",20250603,20250607,4,3,5,2,3,3,94.89,4,1.3,1
"TCKT002281",20250427,20250428,20,4,5,3,1,2,7.24,12,4.9,0
"TCKT002282",20250617,20250617,3,3,6,4,1,1,3.86,1,1.9,1
"TCKT002283",20251026,20251027,5,4,3,1,3,2,11.11,4,3.9,1
"TCKT002284",20250605,20250606,8,2,4,2,3,1,24.16,72,4.5,0
"TCKT002285",20250319,20250320,12,3,2,1,3,2,18.98,2,4.9,1
"TCKT002286",20250929,20250929,15,6,7,2,1,2,1.95,8,3.8,0
"TCKT002287",20250307,20250307,12,3,3,3,1,2,2.35,2,4.7,1
"TCKT002288",20250701,20250701,11,7,5,2,1,3,1.15,8,1.6,0
"TCKT002289",20250820,20250820,19,6,3,1,1,2,0.63,4,3.9,0
"TCKT002290",20250930,20251002,10,2,6,4,3,2,66.58,2,4.5,1
"TCKT002291",20250624,20250624,17,4,3,1,3,3,13.98,8,2.5,1
"TCKT002292",20251117,20251121,18,1,5,2,3,1,101.04,72,3.9,1
"TCKT002293",20250506,20250506,18,1,6,3,3,1,0.75,72,2.4,0
"TCKT002294",20250324,20250324,5,4,3,2,1,3,1.89,4,2.4,0
"TCKT002295",20250306,20250306,1,1,2,2,3,1,10.97,1,2.2,1
"TCKT002296",20250223,20250225,3,3,2,4,3,2,59.99,1,3.6,1
"TCKT002297",20250121,20250123,5,4,6,1,1,1,35.27,4,2.7,1
"TCKT002298",20250228,0,15,6,5,1,6,1,,8,,0
"TCKT002299",20251007,0,15,6,8,2,6,2,,8,,0
"TCKT002300",20250413,20250413,15,6,5,1,3,1,1.28,8,3.3,0
"TCKT002301",20251106,0,20,4,8,4,5,3,,12,,0
"TCKT002302",20250212,20250217,7,6,7,1,3,2,120.91,2,4.8,1
"TCKT002303",20250107,20250107,9,7,7,4,1,3,7.82,24,3.6,0
"TCKT002304",20250608,20250608,3,3,3,1,1,2,7.81,1,4.4,1
"TCKT002305",20251128,20251128,18,1,6,1,3,2,15.63,72,1.2,0
"TCKT002306",20250806,20250806,14,1,7,2,1,1,12.2,48,3.2,0
"TCKT002307",20250818,20250819,10,2,8,2,3,1,11.95,2,5,1
"TCKT002308",20250304,0,10,2,2,1,4,3,,2,,0
"TCKT002309",20250523,20250525,4,3,3,3,3,3,26.24,4,4,1
"TCKT002310",20250419,20250419,18,1,2,4,3,2,10.77,72,4.1,0
"TCKT002311",20250923,20250923,19,6,8,3,3,3,3.01,4,4.9,0
"TCKT002312",20250721,20250722,2,2,4,3,3,3,34.36,1,1.3,1
"TCKT002313",20250722,20250722,18,1,6,1,3,1,0.53,72,1.2,0
"TCKT002314",20250423,20250423,19,6,5,4,3,2,1.58,4,3.2,0
"TCKT002315",20250714,0,13,5,3,4,5,2,,48,,0
"TCKT002316",20250102,20250102,6,5,2,3,3,2,1.06,24,2.8,0
"TCKT002317",20250626,20250626,19,6,1,4,3,1,11.85,4,3.1,1
"TCKT002318",20250329,20250330,4,3,3,1,3,3,13.65,4,4.2,1
"TCKT002319",20250628,20250630,16,7,5,1,3,2,57.24,12,3.9,1
"TCKT002320",20250603,20250603,20,4,4,3,3,3,10.72,12,2.4,0
"TCKT002321",20250116,0,10,2,7,1,2,2,,2,,0
"TCKT002322",20250514,20250514,17,4,1,2,3,2,12.32,8,1.6,1
"TCKT002323",20250705,20250705,18,1,8,1,1,1,1.66,72,3.9,0
"TCKT002324",20250408,20250410,17,4,7,2,3,3,57.4,8,1.8,1
"TCKT002325",20250407,20250407,5,4,2,4,3,3,0.94,4,4,0
"TCKT002326",20250414,20250415,18,1,1,4,1,2,14.15,72,3.4,0
"TCKT002327",20250602,20250602,17,4,5,1,1,1,0.58,8,4.6,0
"TCKT002328",20250801,20250802,18,1,1,4,3,3,24.58,72,1.7,0
"TCKT002329",20251130,20251201,19,6,7,4,1,2,8.64,4,3,1
"TCKT002330",20250811,20250812,16,7,2,3,1,2,21.15,12,3.3,1
"TCKT002331",20250410,20250410,20,4,1,1,3,3,1.11,12,1.1,0
"TCKT002332",20251118,20251118,10,2,4,3,1,3,0.53,2,4.2,0
"TCKT002333",20250319,20250319,11,7,3,1,3,1,7.72,8,2,0
"TCKT002334",20251102,0,7,6,6,1,4,3,,2,,0
"TCKT002335",20250213,20250214,6,5,5,1,3,2,21.2,24,2.2,0
"TCKT002336",20250702,20250704,3,3,8,4,3,3,59.36,1,3,1
"TCKT002337",20251126,20251126,7,6,8,1,3,2,0.64,2,4.7,0
"TCKT002338",20251001,20251001,6,5,3,2,3,3,0.95,24,4.1,0
"TCKT002339",20250905,20250906,14,1,2,1,3,3,33.24,48,3,0
"TCKT002340",20250719,20250719,16,7,3,3,3,2,2.32,12,2.7,0
"TCKT002341",20250915,20250916,18,1,7,1,3,1,14.43,72,4.8,0
"TCKT002342",20250106,20250106,7,6,1,2,1,1,5.82,2,3,1
"TCKT002343",20250404,20250405,15,6,2,1,3,1,10.96,8,3.3,1
"TCKT002344",20250704,20250704,9,7,1,1,3,2,4.34,24,4.1,0
"TCKT002345",20250501,20250501,18,1,6,3,3,2,1.08,72,3.8,0
"TCKT002346",20250703,20250703,6,5,6,3,3,2,1.86,24,2.2,0
"TCKT002347",20250311,20250311,11,7,5,4,1,2,3.27,8,2.7,0
"TCKT002348",20250802,0,20,4,1,1,4,3,,12,,0
"TCKT002349",20250212,20250216,5,4,7,4,3,2,94.05,4,4,1
"TCKT002350",20251107,20251110,11,7,5,3,1,1,50.1,8,1.1,1
"TCKT002351",20250919,20250919,10,2,6,2,3,3,6.94,2,3.1,1
"TCKT002352",20250919,20250920,18,1,5,2,1,2,19.25,72,3.6,0
"TCKT002353",20250131,20250201,4,3,1,2,3,2,19.46,4,4.5,1
"TCKT002354",20251101,20251101,4,3,8,2,3,3,1.68,4,4.2,0
"TCKT002355",20251022,0,20,4,7,2,2,2,,12,,0
"TCKT002356",20250901,20250901,3,3,3,4,3,3,2.33,1,3,1
"TCKT002357",20250329,20250329,15,6,5,2,3,2,15.38,8,3.6,1
"TCKT002358",20251031,0,18,1,4,2,2,1,,72,,0
"TCKT002359",20250723,20250724,3,3,1,2,1,3,7.47,1,2.3,1
"TCKT002360",20251014,20251015,18,1,8,1,3,2,20.98,72,3.5,0
"TCKT002361",20250922,20250922,10,2,2,1,1,1,0.69,2,1.3,0
"TCKT002362",20250519,20250520,19,6,6,2,3,2,17.28,4,4.5,1
"TCKT002363",20250211,20250212,1,1,3,3,1,3,28.22,1,4.5,1
"TCKT002364",20250123,20250126,18,1,1,2,3,2,73.46,72,2.7,1
"TCKT002365",20250513,20250515,6,5,5,3,1,3,45.59,24,2.9,1
"TCKT002366",20250511,0,17,4,7,1,2,1,,8,,0
"TCKT002367",20250511,20250512,10,2,3,2,3,1,22.43,2,1.5,1
"TCKT002368",20250626,20250626,6,5,8,3,3,3,1.74,24,3.7,0
"TCKT002369",20251001,20251001,7,6,3,1,3,1,4.31,2,4,1
"TCKT002370",20251001,20251001,15,6,5,4,1,3,2.73,8,3.6,0
"TCKT002371",20250426,20250426,15,6,1,1,3,1,6.55,8,4.2,0
"TCKT002372",20250514,20250514,18,1,5,3,1,2,2.47,72,3,0
"TCKT002373",20250722,20250722,3,3,4,2,1,1,0.88,1,1.6,0
"TCKT002374",20250114,20250114,15,6,8,1,3,3,1.01,8,4.6,0
"TCKT002375",20250122,0,20,4,4,2,4,2,,12,,0
"TCKT002376",20250131,20250131,11,7,8,1,3,1,9.54,8,4.1,1
"TCKT002377",20250121,20250121,17,4,4,2,3,1,0.61,8,4.4,0
"TCKT002378",20251102,20251105,18,1,3,4,3,3,57.73,72,2.5,0
"TCKT002379",20250728,20250730,14,1,4,1,1,3,48.57,48,1.7,1
"TCKT002380",20250415,20250415,3,3,6,4,1,1,2.39,1,3,1
"TCKT002381",20251116,20251116,7,6,2,1,1,2,7.22,2,4.4,1
"TCKT002382",20251004,20251005,8,2,1,2,1,3,45.38,72,4,0
"TCKT002383",20251002,20251002,2,2,5,4,1,2,1.41,1,1.9,1
"TCKT002384",20251126,0,10,2,8,1,6,1,,2,,0
"TCKT002385",20251105,20251106,18,1,8,2,3,3,8.29,72,1.4,0
"TCKT002386",20251109,20251109,7,6,3,4,3,2,1.79,2,3.6,0
"TCKT002387",20250212,0,17,4,7,2,2,2,,8,,0
"TCKT002388",20250713,20250713,7,6,2,4,1,2,8.09,2,2.8,1
"TCKT002389",20251103,20251103,16,7,1,3,3,2,1.48,12,1.3,0
"TCKT002390",20251107,20251108,20,4,4,4,3,2,18.57,12,1.5,1
"TCKT002391",20250604,20250604,4,3,3,3,1,1,1.49,4,4.7,0
"TCKT002392",20250526,0,19,6,7,3,5,1,,4,,0
"TCKT002393",20250708,20250708,8,2,1,1,3,3,8.94,72,4.3,0
"TCKT002394",20250530,20250531,15,6,6,4,3,1,17.45,8,3.8,1
"TCKT002395",20251110,20251110,13,5,1,1,1,1,1.39,48,2.8,0
"TCKT002396",20250530,20250530,11,7,8,4,3,2,6.24,8,3.8,0
"TCKT002397",20250630,20250701,19,6,8,2,1,1,39.77,4,1.8,1
"TCKT002398",20250904,20250906,15,6,2,4,3,3,42.99,8,1.1,1
"TCKT002399",20250519,20250522,19,6,4,3,3,1,76.87,4,4.5,1
"TCKT002400",20250429,0,18,1,5,1,4,3,,72,,0
"TCKT002401",20250123,20250124,19,6,5,1,3,3,7.23,4,4,1
"TCKT002402",20250115,20250115,13,5,7,1,1,1,8.94,48,4.4,0
"TCKT002403",20251108,20251109,15,6,6,4,3,2,2.68,8,4.8,0
"TCKT002404",20250829,20250829,6,5,5,1,3,3,15.52,24,2.2,0
"TCKT002405",20250821,20250822,8,2,2,1,3,2,34.76,72,4.1,0
"TCKT002406",20250217,20250217,11,7,5,3,3,3,1.48,8,2.3,0
"TCKT002407",20250601,20250601,6,5,7,1,1,3,7.14,24,2.9,0
"TCKT002408",20250516,20250516,16,7,6,2,3,1,11.87,12,4.5,0
"TCKT002409",20251117,20251117,2,2,1,4,3,3,0.74,1,4.4,0
"TCKT002410",20250421,0,17,4,3,1,6,3,,8,,0
"TCKT002411",20250320,20250322,5,4,1,1,1,2,54.69,4,2,1
"TCKT002412",20250710,20250711,5,4,6,2,1,2,20,4,3.9,1
"TCKT002413",20250704,20250704,12,3,5,3,3,3,0.64,2,3.2,0
"TCKT002414",20250810,20250813,3,3,6,2,1,2,85.36,1,2.4,1
"TCKT002415",20250416,20250418,16,7,1,4,1,1,30.79,12,3.9,1
"TCKT002416",20250529,20250529,10,2,3,4,1,2,13.08,2,3.6,1
"TCKT002417",20250902,20250903,14,1,3,3,1,2,23.82,48,2.3,0
"TCKT002418",20250420,20250421,10,2,3,4,3,3,17.4,2,2.7,1
"TCKT002419",20250521,20250521,2,2,6,4,3,1,7.31,1,1,1
"TCKT002420",20250804,20250804,20,4,7,3,3,2,11.92,12,4,0
"TCKT002421",20250109,20250110,18,1,7,2,3,3,11.68,72,4,0
"TCKT002422",20251020,20251022,7,6,4,3,3,3,41.9,2,3.1,1
"TCKT002423",20250211,20250215,8,2,8,1,1,1,91.05,72,3.8,1
"TCKT002424",20251009,20251011,5,4,4,4,1,1,45.11,4,3.2,1
"TCKT002425",20251117,20251120,16,7,7,4,3,1,57.25,12,4.7,1
"TCKT002426",20250718,20250718,7,6,3,4,3,2,0.75,2,3.2,0
"TCKT002427",20251008,20251008,20,4,2,1,3,2,1.63,12,2.8,0
"TCKT002428",20250913,20250914,3,3,1,2,3,2,11.78,1,4.7,1
"TCKT002429",20250515,0,16,7,5,2,5,3,,12,,0
"TCKT002430",20251025,20251030,16,7,4,1,3,2,135.13,12,3.6,1
"TCKT002431",20250927,20250927,5,4,7,2,3,3,1.02,4,1.5,0
"TCKT002432",20251017,20251017,12,3,5,2,1,3,1.53,2,1.9,0
"TCKT002433",20250702,20250702,9,7,8,3,3,1,4.38,24,1.8,0
"TCKT002434",20251110,20251110,18,1,5,3,3,2,5.17,72,4.2,0
"TCKT002435",20250130,20250201,4,3,6,1,1,2,32.71,4,3.1,1
"TCKT002436",20250529,20250531,14,1,4,3,1,2,31.65,48,1.7,0
"TCKT002437",20251103,20251104,1,1,3,1,1,2,29.88,1,2.3,1
"TCKT002438",20250910,20250910,18,1,1,4,1,3,0.62,72,2.6,0
"TCKT002439",20250904,20250906,10,2,6,2,3,1,51.83,2,1.8,1
"TCKT002440",20250523,20250524,7,6,6,1,1,2,25.93,2,3.4,1
"TCKT002441",20250305,20250305,8,2,6,2,1,3,1.05,72,3.6,0
"TCKT002442",20250928,20250929,17,4,2,2,3,3,12.69,8,2.9,1
"TCKT002443",20250810,20250810,11,7,2,4,3,1,2.11,8,3.7,0
"TCKT002444",20251008,20251009,6,5,4,4,3,3,2.29,24,5,0
"TCKT002445",20250515,20250515,13,5,3,3,1,2,1.47,48,4.2,0
"TCKT002446",20251008,20251010,10,2,8,3,1,2,54.03,2,4.6,1
"TCKT002447",20251105,20251106,6,5,7,1,1,1,17.64,24,4.3,0
"TCKT002448",20250301,20250301,9,7,2,1,1,2,2.43,24,2.2,0
"TCKT002449",20251114,20251114,6,5,6,3,1,3,5.51,24,1,0
"TCKT002450",20251124,20251126,10,2,8,1,1,2,46.09,2,2.9,1
"TCKT002451",20251027,20251028,16,7,1,1,3,2,36.94,12,4.6,1
"TCKT002452",20250810,20250811,13,5,8,2,3,3,20.4,48,2.8,0
"TCKT002453",20250510,20250510,11,7,6,4,3,3,6.26,8,4.6,0
"TCKT002454",20250524,20250524,6,5,1,2,3,3,2.25,24,1.5,0
"TCKT002455",20250501,20250501,17,4,5,2,1,3,9.71,8,2.5,1
"TCKT002456",20250403,20250404,13,5,6,2,1,3,17.98,48,4.1,0
"TCKT002457",20250522,20250522,15,6,6,3,1,3,3.32,8,1.4,0
"TCKT002458",20250602,20250602,19,6,4,4,1,2,1.45,4,2.8,0
"TCKT002459",20251017,20251017,20,4,6,4,1,1,14.77,12,1.5,1
"TCKT002460",20250531,20250531,19,6,4,3,1,3,5.96,4,2.1,1
"TCKT002461",20250128,20250129,10,2,1,1,1,1,9.1,2,2.1,1
"TCKT002462",20250826,20250826,8,2,6,3,3,3,4.92,72,4.8,0
"TCKT002463",20251025,20251026,17,4,7,3,1,1,5.83,8,4.5,0
"TCKT002464",20250208,20250209,2,2,8,3,3,3,9.67,1,2.3,1
"TCKT002465",20250527,20250530,13,5,3,2,1,3,70.6,48,1.2,1
"TCKT002466",20250211,20250215,4,3,6,4,3,2,95.88,4,4.1,1
"TCKT002467",20251109,0,5,4,6,4,5,1,,4,,0
"TCKT002468",20250520,20250520,10,2,4,4,1,3,10.75,2,4.6,1
"TCKT002469",20250104,0,1,1,1,2,4,2,,1,,0
"TCKT002470",20250416,20250419,16,7,7,1,1,1,73.94,12,4.3,1
"TCKT002471",20250220,20250220,7,6,1,3,3,2,7.66,2,4.7,1
"TCKT002472",20250122,20250123,3,3,6,4,1,3,6.9,1,3.7,1
"TCKT002473",20250407,20250407,4,3,1,3,3,1,3.21,4,2.3,0
"TCKT002474",20250807,20250810,6,5,1,4,1,1,60.69,24,3.3,1
"TCKT002475",20250906,20250906,14,1,5,4,3,3,5.05,48,2.4,0
"TCKT002476",20250312,20250313,16,7,6,2,3,3,20.15,12,3.1,1
"TCKT002477",20250513,20250513,6,5,5,2,3,2,10.73,24,4.7,0
"TCKT002478",20251110,20251110,16,7,2,3,3,3,1.06,12,3.9,0
